forecast_date,location_abbr,location_name,n_sites,total_site_pop,avg_sampling_freq,max_sampling_freq,avg_latency,min_latency,avg_lab_changes,min_data_variability,avg_data_variability,prop_below_LOD,state_pop,pop_coverage
2024-08-12,BY,Bayern,29,3917699,0.2704467754467754,0.2916666666666667,12.137931034482758,12,0,0.1091882909254169,0.28149745635119966,0,13369393,0.2930349193863925
2024-08-19,BY,Bayern,29,3917699,0.27091307160272676,0.2916666666666667,12.379310344827585,12,0,0.07952747567277524,0.2562559309904834,0,13369393,0.2930349193863925
2024-08-26,BY,Bayern,29,3917699,0.2940384553467718,0.3076923076923077,19.379310344827587,19,0,0.059263780561637655,0.23916958132006202,0,13369393,0.2930349193863925
2024-09-02,BY,Bayern,29,3917699,0.2707379233342722,0.2857142857142857,12.655172413793103,12,0,0.051954139241077855,0.23087168339730735,0,13369393,0.2930349193863925
2024-09-09,BY,Bayern,29,3917699,0.2715358584635012,0.2857142857142857,12.620689655172415,12,0,0.045975988987530074,0.21515956117013554,0,13369393,0.2930349193863925
2024-09-16,BY,Bayern,29,3917699,0.2707984689747681,0.29577464788732394,12.344827586206897,12,0,0.04409805741223631,0.20114166762963087,0,13369393,0.2930349193863925
2024-09-23,BY,Bayern,29,3917699,0.2714243741466972,0.2894736842105263,13.275862068965518,12,0,0.046204889867806465,0.19891067095918014,0,13369393,0.2930349193863925
2024-09-30,BY,Bayern,29,3917699,0.2685587401104642,0.2857142857142857,13.10344827586207,12,0,0.06013165796305788,0.19926591523339482,0,13369393,0.2930349193863925
2024-10-07,BY,Bayern,29,3917699,0.2634212530764255,0.2857142857142857,13.689655172413794,12,0,0.06405820900417131,0.19698811304022973,0,13369393,0.2930349193863925
2024-10-14,BY,Bayern,29,3917699,0.255724582168481,0.2857142857142857,15.655172413793103,14,0,0.0779302919435672,0.2019274133936566,0,13369393,0.2930349193863925
2024-10-21,BY,Bayern,29,3917699,0.255229636264119,0.2857142857142857,13.517241379310345,12,0,0.08505232741105194,0.2083081479796672,0,13369393,0.2930349193863925
2024-10-28,BY,Bayern,29,3917699,0.2788371398716226,1,12.206896551724139,12,0,0.09139541238524923,0.2023791336091488,0.009208103130755065,13369393,0.2930349193863925
2024-11-04,BY,Bayern,29,3917699,0.2596840324426531,0.4444444444444444,12.310344827586206,12,0,0.09443948116947731,0.18835347410096678,0.0055147058823529415,13369393,0.2930349193863925
2024-11-11,BY,Bayern,29,3917699,0.27186496980827357,0.35714285714285715,16.724137931034484,14,0,0.08042623763820442,0.1744962068480651,0.00196078431372549,13369393,0.2930349193863925
2024-11-18,BY,Bayern,29,3917699,0.25521586831708515,0.35714285714285715,13.03448275862069,12,0,0.08047509879181984,0.1699705902025598,0,13369393,0.2930349193863925
2024-11-25,BY,Bayern,29,3917699,0.25165640123661115,0.35714285714285715,13.206896551724139,12,0,0.08032163659075245,0.17014234297134256,0,13369393,0.2930349193863925
2024-12-02,BY,Bayern,29,3917699,0.24609775899312164,0.2857142857142857,12.206896551724139,12,0,0.08293703728159921,0.17409108514205812,0,13369393,0.2930349193863925
2024-12-09,BY,Bayern,29,3917699,0.24324814593052685,0.2923076923076923,19.20689655172414,19,0,0.07801607040579094,0.17269657613472975,0,13369393,0.2930349193863925
2024-12-16,BY,Bayern,29,3917699,0.22181267669546192,0.2597402597402597,12.96551724137931,12,0,0.09600326830268309,0.17981628599262608,0,13369393,0.2930349193863925
2024-12-23,BY,Bayern,29,3917699,0.22690231724374751,0.2638888888888889,13.206896551724139,11,0,0.0972953752167341,0.19105134291699802,0,13369393,0.2930349193863925
2024-12-30,BY,Bayern,29,3917699,0.2281879670303027,0.26153846153846155,20.20689655172414,18,0,0.09880930561066187,0.19136759145061571,0,13369393,0.2930349193863925
2025-01-06,BY,Bayern,29,3917699,0.22276173663652707,0.25862068965517243,27.20689655172414,25,0,0.09821828758652257,0.18789031300962483,0,13369393,0.2930349193863925
2025-01-13,BY,Bayern,29,3917699,0.21757096202527731,0.2549019607843137,34.206896551724135,32,0,0.07035587032395256,0.17848149404600103,0,13369393,0.2930349193863925
2025-01-20,BY,Bayern,29,3917699,0.21400896724447716,0.24489795918367346,41.206896551724135,39,0,0.055336250944924815,0.1761875189844276,0,13369393,0.2930349193863925
2025-01-27,BY,Bayern,29,3917699,0.19335359351394893,0.2702702702702703,30.586206896551722,19,0,0.06264173041459951,0.18352352021748655,0,13369393,0.2930349193863925
2025-02-03,BY,Bayern,29,3917699,0.1841643335330249,0.2571428571428571,37.58620689655172,26,0,0.0641438229991282,0.18459174744470733,0,13369393,0.2930349193863925
2025-02-10,BY,Bayern,29,3917699,0.1752726028491807,0.25,44.58620689655172,33,0,0.0637758390557108,0.19459091549668808,0,13369393,0.2930349193863925
2025-02-17,BY,Bayern,28,3903899,0.20002137378077228,0.4444444444444444,28.214285714285715,12,0,0.09181458257411973,0.2670765746189319,0,13369393,0.29200271096825414
2025-02-24,BY,Bayern,28,3903899,0.264625850340136,0.4444444444444444,30.46428571428571,12,0,0.09736131762970453,0.27114821355914903,0.018691588785046728,13369393,0.29200271096825414
2025-03-03,BY,Bayern,29,3917699,0.28198039508384337,0.4444444444444444,31.75862068965517,12,0,0.09346391982322594,0.3516574005599333,0.0645933014354067,13369393,0.2930349193863925
2025-03-10,BY,Bayern,29,3917699,0.29914174150108813,0.42857142857142855,34.310344827586206,12,0,0.0512007763636598,0.336120823983143,0.04314720812182741,13369393,0.2930349193863925
2025-03-17,BY,Bayern,29,3917699,0.2389136539136539,0.2857142857142857,36.06896551724138,12,0,0.14921995118181375,0.34544062130501135,0.026881720430107527,13369393,0.2930349193863925
2025-03-24,BY,Bayern,20,3787749,0.2833314082437881,0.3103448275862069,19.25,19,0,0.13833671791118385,0.3274633598610557,0.023255813953488372,13369393,0.2833149567822563
2025-03-31,BY,Bayern,20,3787749,0.27877591852591854,0.3055555555555556,12.65,12,0,0.14016501873057907,0.37223290038154033,0.01932367149758454,13369393,0.2833149567822563
2025-04-07,BY,Bayern,20,3787749,0.27448088023088024,0.2987012987012987,12.9,12,0,0.14949204836882787,0.38089119628880763,0.016867469879518072,13369393,0.2833149567822563
2025-04-14,BY,Bayern,20,3787749,0.2746731601731602,0.2987012987012987,12.5,12,0,0.14759655471921096,0.39940449857730753,0.011933174224343675,13369393,0.2833149567822563
2025-04-21,BY,Bayern,20,3787749,0.27135930735930736,0.2987012987012987,12.55,12,0,0.16972454979723206,0.43177494949661144,0.00963855421686747,13369393,0.2833149567822563
2025-04-28,BY,Bayern,20,3787749,0.26368170426065163,0.29333333333333333,14.75,14,0,0.17131809605601983,0.43678481072874414,0.007653061224489796,13369393,0.2833149567822563
2025-05-05,BY,Bayern,20,3787749,0.25594227830992533,0.2857142857142857,12.55,12,0,0.16640210534733307,0.44588688502620416,0,13369393,0.2833149567822563
2025-05-12,BY,Bayern,20,3787749,0.24904761904761905,0.28,14.25,14,0,0.17465361786606204,0.4629440288695029,0,13369393,0.2833149567822563
2025-05-19,BY,Bayern,20,3787749,0.232967277820219,0.2638888888888889,12.9,12,0,0.1796529924248026,0.4917555722513811,0,13369393,0.2833149567822563
2025-05-26,BY,Bayern,20,3787749,0.23067525354145071,0.2597402597402597,13,12,0,0.19390988215608326,0.4942381417704069,0,13369393,0.2833149567822563
2025-06-02,BY,Bayern,20,3787749,0.23080772005772004,0.2597402597402597,12.65,12,0,0.19327853440350515,0.4845163336059457,0,13369393,0.2833149567822563
2025-06-09,BY,Bayern,20,3787749,0.2247436974789916,0.2571428571428571,14.35,14,0,0.19410377944310514,0.47727205882932283,0,13369393,0.2833149567822563
2025-06-16,BY,Bayern,20,3787749,0.2206749639249639,0.24675324675324675,12.2,12,0,0.1803591931930596,0.44894096670571376,0,13369393,0.2833149567822563
2025-06-23,BY,Bayern,20,3787749,0.21665800865800866,0.24675324675324675,12.4,12,0,0.17528470894700113,0.4449977396634034,0,13369393,0.2833149567822563
2025-06-30,BY,Bayern,20,3787749,0.21576944270772622,0.24615384615384617,19.4,19,0,0.15653548872021011,0.43682865738308213,0,13369393,0.2833149567822563
2024-07-01,HB,Bremen,1,595000,0.2857142857142857,0.2857142857142857,19,19,0,0.1819843674268519,0.1819843674268519,0,684864,0.8687856275114475
2024-07-08,HB,Bremen,1,595000,0.2857142857142857,0.2857142857142857,12,12,0,0.16986757926735532,0.16986757926735532,0,684864,0.8687856275114475
2024-07-15,HB,Bremen,1,595000,0.2857142857142857,0.2857142857142857,12,12,0,0.16929711671655237,0.16929711671655237,0,684864,0.8687856275114475
2024-07-22,HB,Bremen,1,595000,0.2857142857142857,0.2857142857142857,12,12,0,0.17406609134660486,0.17406609134660486,0,684864,0.8687856275114475
2024-07-29,HB,Bremen,1,595000,0.2876712328767123,0.2876712328767123,12,12,0,0.16629181326364817,0.16629181326364817,0,684864,0.8687856275114475
2024-08-05,HB,Bremen,1,595000,0.2916666666666667,0.2916666666666667,12,12,0,0.15890807214934197,0.15890807214934197,0,684864,0.8687856275114475
2024-08-12,HB,Bremen,1,595000,0.2727272727272727,0.2727272727272727,12,12,0,0.1722701322699776,0.1722701322699776,0,684864,0.8687856275114475
2024-08-19,HB,Bremen,1,595000,0.2714285714285714,0.2714285714285714,19,19,0,0.17463437873213017,0.17463437873213017,0,684864,0.8687856275114475
2024-08-26,HB,Bremen,1,595000,0.2857142857142857,0.2857142857142857,26,26,0,0.16034818088735886,0.16034818088735886,0,684864,0.8687856275114475
2024-09-02,HB,Bremen,1,595000,0.2597402597402597,0.2597402597402597,12,12,0,0.1463278626790913,0.1463278626790913,0,684864,0.8687856275114475
2024-09-09,HB,Bremen,1,595000,0.2597402597402597,0.2597402597402597,12,12,0,0.15224075254912187,0.15224075254912187,0,684864,0.8687856275114475
2024-09-16,HB,Bremen,1,595000,0.2597402597402597,0.2597402597402597,12,12,0,0.15414307122622622,0.15414307122622622,0,684864,0.8687856275114475
2024-09-23,HB,Bremen,1,595000,0.2571428571428571,0.2571428571428571,19,19,0,0.15692855556701366,0.15692855556701366,0,684864,0.8687856275114475
2024-09-30,HB,Bremen,1,595000,0.24675324675324675,0.24675324675324675,12,12,0,0.19775859156342068,0.19775859156342068,0,684864,0.8687856275114475
2024-10-07,HB,Bremen,1,595000,0.24675324675324675,0.24675324675324675,12,12,0,0.19736288760935503,0.19736288760935503,0,684864,0.8687856275114475
2024-10-14,HB,Bremen,1,595000,0.26666666666666666,0.26666666666666666,14,14,0,0.2107266055894954,0.2107266055894954,0,684864,0.8687856275114475
2024-10-21,HB,Bremen,1,595000,0.2597402597402597,0.2597402597402597,12,12,0,0.20872011515301092,0.20872011515301092,0,684864,0.8687856275114475
2024-10-28,HB,Bremen,1,595000,0.2597402597402597,0.2597402597402597,12,12,0,0.21759671064296549,0.21759671064296549,0,684864,0.8687856275114475
2024-11-04,HB,Bremen,1,595000,0.2597402597402597,0.2597402597402597,12,12,0,0.17454542694164787,0.17454542694164787,0,684864,0.8687856275114475
2024-11-11,HB,Bremen,1,595000,0.29577464788732394,0.29577464788732394,13,13,0,0.1851857976775928,0.1851857976775928,0,684864,0.8687856275114475
2024-11-18,HB,Bremen,1,595000,0.2857142857142857,0.2857142857142857,12,12,0,0.18631723609987705,0.18631723609987705,0,684864,0.8687856275114475
2024-11-25,HB,Bremen,1,595000,0.2857142857142857,0.2857142857142857,12,12,0,0.18600517362243696,0.18600517362243696,0,684864,0.8687856275114475
2024-12-02,HB,Bremen,1,595000,0.2857142857142857,0.2857142857142857,12,12,0,0.19049704681485705,0.19049704681485705,0,684864,0.8687856275114475
2024-12-09,HB,Bremen,1,595000,0.2857142857142857,0.2857142857142857,12,12,0,0.1931488961882813,0.1931488961882813,0,684864,0.8687856275114475
2024-12-16,HB,Bremen,1,595000,0.2987012987012987,0.2987012987012987,12,12,0,0.189687356887528,0.189687356887528,0,684864,0.8687856275114475
2024-12-23,HB,Bremen,1,595000,0.2987012987012987,0.2987012987012987,12,12,0,0.13761241617921774,0.13761241617921774,0,684864,0.8687856275114475
2024-12-30,HB,Bremen,1,595000,0.3076923076923077,0.3076923076923077,19,19,0,0.1411901218691848,0.1411901218691848,0,684864,0.8687856275114475
2025-01-06,HB,Bremen,1,595000,0.30158730158730157,0.30158730158730157,26,26,0,0.14293711674321774,0.14293711674321774,0,684864,0.8687856275114475
2025-01-13,HB,Bremen,1,595000,0.30357142857142855,0.30357142857142855,33,33,0,0.1511349193116469,0.1511349193116469,0,684864,0.8687856275114475
2025-01-20,HB,Bremen,1,595000,0.30612244897959184,0.30612244897959184,40,40,0,0.15908463059168507,0.15908463059168507,0,684864,0.8687856275114475
2025-01-27,HB,Bremen,1,595000,0.2786885245901639,0.2786885245901639,29,29,0,0.10163099930301789,0.10163099930301789,0,684864,0.8687856275114475
2025-02-03,HB,Bremen,1,595000,0.23376623376623376,0.23376623376623376,12,12,0,0.18945978259105276,0.18945978259105276,0,684864,0.8687856275114475
2025-02-10,HB,Bremen,1,595000,0.23376623376623376,0.23376623376623376,12,12,0,0.18725999030671941,0.18725999030671941,0,684864,0.8687856275114475
2025-02-17,HB,Bremen,1,595000,0.23376623376623376,0.23376623376623376,12,12,0,0.20460390505580522,0.20460390505580522,0,684864,0.8687856275114475
2025-02-24,HB,Bremen,1,595000,0.22666666666666666,0.22666666666666666,14,14,0,0.19605398246407635,0.19605398246407635,0,684864,0.8687856275114475
2025-03-03,HB,Bremen,1,595000,0.23376623376623376,0.23376623376623376,12,12,0,0.18979068544381505,0.18979068544381505,0,684864,0.8687856275114475
2025-03-10,HB,Bremen,1,595000,0.23376623376623376,0.23376623376623376,12,12,0,0.19092849303627676,0.19092849303627676,0,684864,0.8687856275114475
2025-03-17,HB,Bremen,1,595000,0.23376623376623376,0.23376623376623376,12,12,0,0.22955340512489655,0.22955340512489655,0,684864,0.8687856275114475
2025-03-24,HB,Bremen,1,595000,0.2465753424657534,0.2465753424657534,12,12,0,0.21756702265565867,0.21756702265565867,0,684864,0.8687856275114475
2025-03-31,HB,Bremen,1,595000,0.30158730158730157,0.30158730158730157,12,12,0,0.1847467283882207,0.1847467283882207,0,684864,0.8687856275114475
2025-04-07,HB,Bremen,1,595000,0.3,0.3,12,12,0,0.18894606438455663,0.18894606438455663,0,684864,0.8687856275114475
2025-04-14,HB,Bremen,1,595000,0.2987012987012987,0.2987012987012987,12,12,0,0.18957316799701712,0.18957316799701712,0,684864,0.8687856275114475
2025-04-21,HB,Bremen,1,595000,0.2987012987012987,0.2987012987012987,12,12,0,0.18036683553472815,0.18036683553472815,0,684864,0.8687856275114475
2025-04-28,HB,Bremen,1,595000,0.3026315789473684,0.3026315789473684,13,13,0,0.2750465081016987,0.2750465081016987,0.043478260869565216,684864,0.8687856275114475
2025-05-05,HB,Bremen,1,595000,0.2987012987012987,0.2987012987012987,12,12,0,0.2682992219954072,0.2682992219954072,0.043478260869565216,684864,0.8687856275114475
2025-05-12,HB,Bremen,1,595000,0.30666666666666664,0.30666666666666664,14,14,0,0.30405852893905544,0.30405852893905544,0.043478260869565216,684864,0.8687856275114475
2025-05-19,HB,Bremen,1,595000,0.3026315789473684,0.3026315789473684,13,13,0,0.3021917598334358,0.3021917598334358,0.043478260869565216,684864,0.8687856275114475
2025-05-26,HB,Bremen,1,595000,0.3026315789473684,0.3026315789473684,13,13,0,0.29118788763235165,0.29118788763235165,0.043478260869565216,684864,0.8687856275114475
2025-06-02,HB,Bremen,1,595000,0.3026315789473684,0.3026315789473684,13,13,0,0.29660594993301165,0.29660594993301165,0.043478260869565216,684864,0.8687856275114475
2025-06-09,HB,Bremen,1,595000,0.29333333333333333,0.29333333333333333,14,14,0,0.3024724242659744,0.3024724242659744,0.045454545454545456,684864,0.8687856275114475
2025-06-16,HB,Bremen,1,595000,0.2894736842105263,0.2894736842105263,13,13,0,0.3645757070724903,0.3645757070724903,0.045454545454545456,684864,0.8687856275114475
2025-06-23,HB,Bremen,1,595000,0.2894736842105263,0.2894736842105263,13,13,0,0.3822141723697028,0.3822141723697028,0.045454545454545456,684864,0.8687856275114475
2025-06-30,HB,Bremen,1,595000,0.2898550724637681,0.2898550724637681,20,20,0,0.40454432737444157,0.40454432737444157,0.05,684864,0.8687856275114475
2024-07-01,HE,Hessen,11,2588494,0.26469893742621015,0.2727272727272727,13.909090909090908,12,0,0.1254773131376797,0.22814734414779667,0,6391360,0.404998936063686
2024-07-08,HE,Hessen,11,2588494,0.2621834104592725,0.2714285714285714,18.636363636363637,14,0,0.12475501250015612,0.2327519180558658,0,6391360,0.404998936063686
2024-07-15,HE,Hessen,11,2588494,0.26682408500590316,0.2727272727272727,12,12,0,0.13340061126202804,0.19551960578323327,0,6391360,0.404998936063686
2024-07-22,HE,Hessen,11,2588494,0.2667332667332667,0.27692307692307694,19,19,0,0.12420579276613042,0.18534110258176903,0,6391360,0.404998936063686
2024-07-29,HE,Hessen,11,2588494,0.2680047225501771,0.2727272727272727,12,12,0,0.1703143558615722,0.22418169009525246,0,6391360,0.404998936063686
2024-08-05,HE,Hessen,11,2588494,0.28676046176046177,0.2916666666666667,12.181818181818182,12,0,0.18016096680753801,0.2372719304963533,0,6391360,0.404998936063686
2024-08-12,HE,Hessen,11,2588494,0.282172373081464,0.2857142857142857,12,12,0,0.17140033276131367,0.24958596696366972,0,6391360,0.404998936063686
2024-08-19,HE,Hessen,11,2588494,0.282172373081464,0.2857142857142857,12.636363636363637,12,0,0.18208607717954178,0.25552200691840976,0,6391360,0.404998936063686
2024-08-26,HE,Hessen,11,2588494,0.3017676767676768,0.3055555555555556,12,12,0,0.19583774470849669,0.261184316374257,0,6391360,0.404998936063686
2024-09-02,HE,Hessen,11,2588494,0.30092793968392056,0.3055555555555556,12.090909090909092,12,0,0.18780781888696998,0.2666704991394653,0,6391360,0.404998936063686
2024-09-09,HE,Hessen,11,2588494,0.29675889328063243,0.30434782608695654,16.363636363636363,14,0,0.19662122983113509,0.270153417939192,0,6391360,0.404998936063686
2024-09-16,HE,Hessen,11,2588494,0.29634002361275086,0.2987012987012987,12,12,0,0.1620835459887846,0.2520131543781375,0,6391360,0.404998936063686
2024-09-23,HE,Hessen,11,2588494,0.297874852420307,0.3,13.909090909090908,12,0,0.1590955036775157,0.25485406759043266,0,6391360,0.404998936063686
2024-09-30,HE,Hessen,11,2588494,0.2975206611570248,0.2987012987012987,12,12,0,0.13629046808074957,0.2335444451629131,0,6391360,0.404998936063686
2024-10-07,HE,Hessen,11,2588494,0.29393939393939394,0.3,15.363636363636363,14,0,0.09138090742405805,0.2049113795389771,0,6391360,0.404998936063686
2024-10-14,HE,Hessen,11,2588494,0.2987012987012987,0.3,19,19,0,0.09524014957090884,0.20523277614686636,0,6391360,0.404998936063686
2024-10-21,HE,Hessen,11,2588494,0.2877489949147703,0.30158730158730157,15.909090909090908,12,0,0.09813629836266524,0.21267570678609574,0,6391360,0.404998936063686
2024-10-28,HE,Hessen,11,2588494,0.2793388429752066,0.2857142857142857,13.181818181818182,12,0,0.09821601731795962,0.2179053177139865,0.017167381974248927,6391360,0.404998936063686
2024-11-04,HE,Hessen,11,2588494,0.2794932340386886,0.2857142857142857,11.909090909090908,11,0,0.0944976893700782,0.2150459979807671,0.016877637130801686,6391360,0.404998936063686
2024-11-11,HE,Hessen,11,2588494,0.27870916961826053,0.2857142857142857,12.363636363636363,12,0,0.09394507943894394,0.21387992188714472,0.01702127659574468,6391360,0.404998936063686
2024-11-18,HE,Hessen,11,2588494,0.278780900120613,0.2894736842105263,12.454545454545455,12,0,0.09884467537858513,0.2163888142829488,0.01702127659574468,6391360,0.404998936063686
2024-11-25,HE,Hessen,11,2588494,0.2809917355371901,0.2857142857142857,12,12,0,0.10487058816517675,0.21679246569739188,0.01680672268907563,6391360,0.404998936063686
2024-12-02,HE,Hessen,11,2588494,0.2805194805194805,0.2857142857142857,19,19,0,0.10341995485315723,0.21885488778773943,0.018518518518518517,6391360,0.404998936063686
2024-12-09,HE,Hessen,11,2588494,0.2788193624557261,0.2857142857142857,14.090909090909092,12,0,0.08408014527857056,0.21651366279731443,0.017391304347826087,6391360,0.404998936063686
2024-12-16,HE,Hessen,11,2588494,0.27807949626131445,0.2857142857142857,12.818181818181818,12,0.0909090909090909,0.08970115464418842,0.22090514975914027,0.017167381974248927,6391360,0.404998936063686
2024-12-23,HE,Hessen,11,2588494,0.27863046044864226,0.2857142857142857,12,12,0.1818181818181818,0.09119364262158473,0.25746908207081143,0.025423728813559324,6391360,0.404998936063686
2024-12-30,HE,Hessen,11,2588494,0.2993006993006993,0.3076923076923077,19,19,0.1818181818181818,0.08951351386361378,0.26105659415413224,0.02336448598130841,6391360,0.404998936063686
2025-01-06,HE,Hessen,11,2588494,0.29952231676369606,0.3103448275862069,26,26,0.1818181818181818,0.0889947883680698,0.2665265839112155,0.024630541871921183,6391360,0.404998936063686
2025-01-13,HE,Hessen,11,2588494,0.2987012987012987,0.30357142857142855,33,33,0.1818181818181818,0.07918206604885605,0.2731623708512923,0.02717391304347826,6391360,0.404998936063686
2025-01-20,HE,Hessen,11,2588494,0.3029916512059369,0.3125,40,40,0.1818181818181818,0.07272261017136179,0.26425914556165686,0.024539877300613498,6391360,0.404998936063686
2025-01-27,HE,Hessen,11,2588494,0.30241187384044527,0.30612244897959184,40,40,0.1818181818181818,0.07802024961604413,0.2774517596257496,0.03067484662576687,6391360,0.404998936063686
2025-02-03,HE,Hessen,11,2588494,0.26559803832531104,0.30952380952380953,34.27272727272727,12,0.5454545454545454,0.07967725234641355,0.2842456783494167,0.033112582781456956,6391360,0.404998936063686
2025-02-10,HE,Hessen,11,2588494,0.2680047225501771,0.3142857142857143,38.72727272727273,12,0.5454545454545454,0.08301068837978091,0.28890460475020596,0.0364963503649635,6391360,0.404998936063686
2025-02-17,HE,Hessen,11,2588494,0.27689800318258817,0.34782608695652173,43.18181818181818,12,0.5454545454545454,0.07290269935953748,0.29348791648838435,0.04065040650406504,6391360,0.404998936063686
2025-02-24,HE,Hessen,11,2588494,0.2862121212121212,0.375,48.36363636363637,14,0.5454545454545454,0.07536921747878735,0.31300519776845814,0.04716981132075472,6391360,0.404998936063686
2025-03-03,HE,Hessen,11,2588494,0.3004722550177096,0.35714285714285715,52.09090909090909,12,0.45454545454545453,0.04643233639374909,0.29051483518108207,0.030927835051546393,6391360,0.404998936063686
2025-03-10,HE,Hessen,11,2588494,0.345926800472255,0.42857142857142855,56.54545454545455,12,0.36363636363636365,0.04087654466526108,0.2300276318604177,0.024096385542168676,6391360,0.404998936063686
2025-03-17,HE,Hessen,11,2588494,0.2012987012987013,0.2077922077922078,61,12,0.36363636363636365,0.0995792076816424,0.17054076364341558,0.014492753623188406,6391360,0.404998936063686
2025-03-24,HE,Hessen,4,1751742,0.3086484593837535,0.3137254901960784,12,12,0,0.10486492381815592,0.12911173418142685,0,6391360,0.2740796950883693
2025-03-31,HE,Hessen,4,1751742,0.30596606458675424,0.3103448275862069,12,12,0,0.10426087422913483,0.13321734939155547,0,6391360,0.2740796950883693
2025-04-07,HE,Hessen,4,1751742,0.3038461538461539,0.3076923076923077,12,12,0,0.10424871895936104,0.13749065213256514,0,6391360,0.2740796950883693
2025-04-14,HE,Hessen,4,1751742,0.30212842712842713,0.3055555555555556,12,12,0,0.10391332340363424,0.13799885674249474,0,6391360,0.2740796950883693
2025-04-21,HE,Hessen,4,1751742,0.2987012987012987,0.2987012987012987,12,12,0,0.10150485573943703,0.1390687188246447,0,6391360,0.2740796950883693
2025-04-28,HE,Hessen,4,1751742,0.3026315789473684,0.3026315789473684,13,13,0,0.10353682809197691,0.14348996787284973,0,6391360,0.2740796950883693
2025-05-05,HE,Hessen,4,1751742,0.2987012987012987,0.2987012987012987,12,12,0,0.10336900101615497,0.14653791248682482,0,6391360,0.2740796950883693
2025-05-12,HE,Hessen,4,1751742,0.30666666666666664,0.30666666666666664,14,14,0,0.1042799875285134,0.16387777949159274,0,6391360,0.2740796950883693
2025-05-19,HE,Hessen,4,1751742,0.2987012987012987,0.2987012987012987,12,12,0,0.10191807889600935,0.16765233452689998,0,6391360,0.2740796950883693
2025-05-26,HE,Hessen,4,1751742,0.2987012987012987,0.2987012987012987,12,12,0,0.10193910584200981,0.17374887221799906,0,6391360,0.2740796950883693
2025-06-02,HE,Hessen,4,1751742,0.2987012987012987,0.2987012987012987,12,12,0,0.0890857035689177,0.1731351447598382,0,6391360,0.2740796950883693
2025-06-09,HE,Hessen,4,1751742,0.30666666666666664,0.30666666666666664,14,14,0,0.08216895812533552,0.16921176523075512,0,6391360,0.2740796950883693
2025-06-16,HE,Hessen,4,1751742,0.301649008885851,0.3026315789473684,12.75,12,0,0.08203914293435571,0.17311943549471712,0,6391360,0.2740796950883693
2025-06-23,HE,Hessen,4,1751742,0.2987012987012987,0.2987012987012987,12,12,0,0.08120921757704025,0.1759567366537424,0,6391360,0.2740796950883693
2025-06-30,HE,Hessen,4,1751742,0.3,0.3,19,19,0,0.08500510575749551,0.1784646345588684,0,6391360,0.2740796950883693
2024-07-01,HH,Hamburg,2,2046207,0.2597402597402597,0.2597402597402597,12,12,0,0.12823016448299487,0.13224863251000324,0,1892122,1
2024-07-08,HH,Hamburg,2,2046207,0.2597402597402597,0.2597402597402597,12,12,0,0.16610651982941788,0.1682331558435414,0,1892122,1
2024-07-15,HH,Hamburg,2,2046207,0.2597402597402597,0.2597402597402597,12,12,0,0.16330801709732856,0.1685731321855214,0,1892122,1
2024-07-22,HH,Hamburg,2,2046207,0.2597402597402597,0.2597402597402597,12,12,0,0.16097865911100173,0.16520031244591443,0,1892122,1
2024-07-29,HH,Hamburg,2,2046207,0.2597402597402597,0.2597402597402597,12,12,0,0.16154506150861442,0.16720156177285095,0,1892122,1
2024-08-05,HH,Hamburg,2,2046207,0.2777777777777778,0.2777777777777778,12,12,0,0.1618994267285244,0.16743268765821762,0,1892122,1
2024-08-12,HH,Hamburg,2,2046207,0.2727272727272727,0.2727272727272727,12,12,0,0.16157667233418407,0.1630835641909277,0,1892122,1
2024-08-19,HH,Hamburg,2,2046207,0.2857142857142857,0.2857142857142857,12,12,0,0.15227103966576327,0.15308701664640334,0,1892122,1
2024-08-26,HH,Hamburg,2,2046207,0.2857142857142857,0.2857142857142857,12,12,0,0.14800278989200744,0.15029336104654803,0,1892122,1
2024-09-02,HH,Hamburg,2,2046207,0.3055555555555556,0.3055555555555556,12,12,0,0.1542766754643564,0.15332445187710247,0,1892122,1
2024-09-09,HH,Hamburg,2,2046207,0.296017316017316,0.2987012987012987,13,12,0,0.14557837062129494,0.1491000164448891,0,1892122,1
2024-09-16,HH,Hamburg,2,2046207,0.29705882352941176,0.3,20,19,0,0.14623735279759503,0.15084459694395705,0,1892122,1
2024-09-23,HH,Hamburg,2,2046207,0.2922077922077922,0.2987012987012987,12,12,0,0.06710015749214568,0.07673424910200079,0,1892122,1
2024-09-30,HH,Hamburg,2,2046207,0.2922077922077922,0.2987012987012987,12,12,0,0.08272983796567991,0.09621397453594698,0,1892122,1
2024-10-07,HH,Hamburg,2,2046207,0.2922077922077922,0.2987012987012987,12,12,0,0.08335295647013097,0.10133634695060274,0,1892122,1
2024-10-14,HH,Hamburg,2,2046207,0.2928571428571428,0.3,19,19,0,0.08488718920094072,0.10434272814090448,0,1892122,1
2024-10-21,HH,Hamburg,2,2046207,0.2922077922077922,0.2987012987012987,12,12,0,0.08283904908256784,0.10153390977213764,0,1892122,1
2024-10-28,HH,Hamburg,2,2046207,0.2922077922077922,0.2987012987012987,12,12,0,0.08338856644474686,0.10201382538121445,0,1892122,1
2024-11-04,HH,Hamburg,2,2046207,0.2922077922077922,0.2987012987012987,12,12,0,0.08310660479777048,0.10205339544079038,0,1892122,1
2024-11-11,HH,Hamburg,2,2046207,0.2928571428571428,0.3,19,19,0,0.0761014687450635,0.10232819555053949,0,1892122,1
